Object ID,Stop ID,Stop Code,Stop Name,Stop Description,Zone ID,Stop URL,Location Type,Parent Station,Stop Time Zone,Wheelchair Boarding,Stop Latitude,Stop Longitude,x,y
2580,16090546,2852,Creditview Rd n/of Fallowfield Rd,,,,0,,,0,43.659172,-79.795674,-8882813.79718606,5412848.87172596
2581,16090547,2853,Creditview Rd s/of Queen St,,,,0,,,0,43.656612,-79.792213,-8882428.52042842,5412454.97004839
2582,16090549,2855,Bonnie Braes Dr w/of Lloyd Sanderson Dr,,,,0,,,1,43.651151,-79.783248,-8881430.54119346,5411614.75387555
2583,16090550,2856,Bonnie Braes Drive btwn Seabrook Pl and Fallmeadow,,,,0,,,1,43.652957,-79.781641,-8881251.65077176,5411892.61218566
2584,16090551,2857,James Potter Rd s/of Queen St,,,,0,,,1,43.663106,-79.784550,-8881575.47917047,5413454.22055566
2585,16090552,2858,Chinguacousy Rd n/of Bonnie Braes Dr,,,,0,,,0,43.661401,-79.774725,-8880481.76517343,5413191.85682557
2586,16090553,2859,Bonnie Braes Dr btwn Allegro Dr and Heatherglen Dr,,,,0,,,1,43.659734,-79.776353,-8880662.99330444,5412935.34770176
2587,16090554,2860,Bonnie Braes Dr e/of Timercove Rd,,,,0,,,0,43.657711,-79.778584,-8880911.3470884,5412624.06875037
2588,16090555,2861,Bonnie Braes Dr e/of James Potter Rd,,,,0,,,0,43.655611,-79.779789,-8881045.4870748,5412300.95290474
2589,16090556,2862,Bonnie Braes Dr btwn Cranwood Cir and Ambiance Crt,,,,0,,,1,43.653319,-79.781533,-8881239.62826675,5411948.30793528
2590,16090557,2863,Bonnie Braes Dr e/of Creditview Rd,,,,0,,,0,43.650893,-79.783843,-8881496.77629048,5411575.06051333
2591,16090559,2865,Creditview Rd at Queen St,,,,0,,,1,43.656736,-79.792084,-8882414.16021411,5412474.04927388
2592,16090560,2866,Creditview Rd s/of Pathway Dr,,,,0,,,1,43.658342,-79.794337,-8882664.96302687,5412721.15957664
2593,16090561,2867,Ingleborough Dr w/of Creditview Rd,,,,0,,,0,43.661465,-79.799502,-8883239.92819681,5413201.7049483
2594,16090562,2868,Ingleborough Dr btwn Impulse Cir and Ivanhoe Crt,,,,0,,,0,43.660283,-79.801118,-8883419.82049393,5413019.82412517
2595,16090563,2869,Ingleborough Dr e/of Elbern Markell Dr,,,,0,,,0,43.658817,-79.803005,-8883629.88037306,5412794.2476388
2596,16090564,2870,Elbern Markell Dr s/of Junetown Cir,,,,0,,,1,43.659650,-79.804821,-8883832.03656834,5412922.42241549
2597,16090565,2871,Elbern Markell Dr n/of Deseronto St,,,,0,,,1,43.661562,-79.808268,-8884215.7548531,5413216.63102931
2598,16090566,2872,Elbern Markell Dr n/of Lorenville Dr,,,,0,,,1,43.662385,-79.809863,-8884393.30944092,5413343.2728726
2599,16090567,2873,Elbern Markell Dr s/of Williams Pkwy,,,,0,,,1,43.663197,-79.811507,-8884576.31868378,5413468.22375599
2600,16090568,2874,Elbern Markell Dr s/of Kalmia Rd,,,,0,,,1,43.663975,-79.813281,-8884773.79946045,5413587.94429124
2601,16090569,2875,Elbern Markell Dr s/of Valleyway Dr,,,,0,,,1,43.665146,-79.816076,-8885084.93743722,5413768.14354902
2602,16090570,2876,Elbern Markell Dr s/of Elwin Rd,,,,0,,,1,43.666622,-79.817472,-8885240.33944637,5413995.28271949
2603,16090571,2877,Elbern Markell Dr n/of Ashby Field Rd,,,,0,,,0,43.667236,-79.820081,-8885530.77199785,5414089.77179711
2604,16090572,2878,Elbern Markell Dr n/of Banbridge Cres (S),,,,0,,,1,43.667451,-79.822982,-8885853.70984064,5414122.85859185
2605,16090573,3166,Elbern Markell Dr s/of Lanark Cir,,,,0,,,0,43.668556,-79.825928,-8886181.65706052,5414292.91119746
2606,16090574,3168,Braidwood Lake Rd s/of Petworth Rd,,,,0,,,0,43.723164,-79.807395,-8884118.57293765,5422700.64553582
2607,16090575,3169,Kenpark Ave opp Burtree Dr (S),,,,0,,,0,43.743377,-79.805362,-8883892.26041286,5425814.68825381
2608,16090576,3170,Kenpark Ave n/of Burtree Dr (S),,,,0,,,1,43.743584,-79.805529,-8883910.85076782,5425846.58439787
2609,16090577,3174,Mayfield Rd e/of Summer Valley Dr,,,,0,,,1,43.736682,-79.821945,-8885738.27152869,5424783.13088211
2610,16090578,3175,Cresthaven Rd w/of Tournament Dr,,,,0,,,0,43.725854,-79.819692,-8885487.46871593,5423115.01003095
2611,16090579,3176,Braidwood Lake Rd opp Shadywood Dr,,,,0,,,0,43.725932,-79.811181,-8884540.02852979,5423127.02533851
2612,16090580,3177,Braidwood Lake Rd n/of Petworth Rd,,,,0,,,0,43.723230,-79.807762,-8884159.42719076,5422710.81187699
2613,16090581,3178,University of Toronto Mississauga Campus Stop,,,,0,,,0,43.547850,-79.664834,-8868248.75501067,5395735.47956719
2614,16103101,3286,Peel Memorial Hospital - Route 8 / 25 WB,,,,0,place_PMH,,1,43.690966,-79.752355,-8877991.54816438,5417742.34618864
2615,16103103,3179,Mississauga Rd s/of Financial Dr,,,,0,,,1,43.634201,-79.785501,-8881681.34400621,5409007.35456401
2616,16103104,3288,Peel Memorial Hospital - Route 8 EB / 24 WB,,,,0,place_PMH,,1,43.691043,-79.752487,-8878006.24233717,5417754.20055175
2617,17010203,3291,James Potter Rd btwn Bonnie Braes & Timbercove,,,,0,,,1,43.657124,-79.782095,-8881302.18982057,5412533.74904041
2618,17010204,3292,James Potter Rd btwn Beechmont & Bonnie Braes,,,,0,,,1,43.656866,-79.782345,-8881330.01969327,5412494.05173
2619,17010205,3293,Robert Parkinson Dr at Humberstone Cres,,,,0,,,1,43.701310,-79.857768,-8889726.06964737,5419334.96994749
2620,17030601,3294,Heart Lake Rd s/of Kayak Heights,,,,0,,,0,43.730002,-79.772384,-8880221.16624548,5423753.99963392
2621,17030602,3295,James Potter Rd s/of Borrelli Dr,,,,0,,,1,43.661423,-79.782911,-8881393.02652506,5413195.24211657
2622,17030606,3300,Creditview Rd s/of Remembrance Rd,,,,0,,,1,43.698094,-79.848354,-8888678.10796105,5418839.78603049
2623,17030607,3301,Creditview Rd s/of Kilkarrin Rd,,,,0,,,1,43.701280,-79.852681,-8889159.78739771,5419330.3505718
2624,17030608,3302,Ray Lawson Blvd at 300 Ray Lawson Blvd,,,,0,,,1,43.653416,-79.730590,-8875568.67944727,5411963.23199151
2625,17030610,3304,Timberlane Dr s/of Ray Lawson Blvd,,,,0,,,1,43.652564,-79.732580,-8875790.20523395,5411832.1472906
2626,17030614,3340,Timberlane Dr btwn Garden Gate Cir & Gurdwara Gate,,,,0,,,1,43.648939,-79.731717,-8875694.13651339,5411274.44267786
2627,17050103,3343,Wanless Dr btwn Brisdale Dr and Thornbush Blvd-4A,,,,0,,,0,43.699921,-79.842543,-8888031.23040005,5419121.09527706
2628,17090503,3346,Dixie Rd s/of Countryside Dr,,,,0,,,1,43.754401,-79.781267,-8881210.0172822,5427513.50402725
2629,17090507,3399,Russell Creek Dr n/of Inspire Blvd,,,,0,,,0,43.762222,-79.781820,-8881271.57696061,5428718.92222834
2630,17090508,3400,Russell Creek Dr s/of Dolbyhill Dr,,,,0,,,1,43.759660,-79.779062,-8880964.557805,5428324.0344707
2631,17090509,3401,Countryside Dr w/of Russell Creek Dr,,,,0,,,1,43.758400,-79.777530,-8880794.0163451,5428129.83357968
2632,17090511,5002,12203 Airport Rd (Prologis Caledon),,,,0,,,0,43.800533,-79.760607,-8878910.1566024,5434625.91521706
2633,17103008,3960,Gordon Randle Dr n/of Layton St,,,,0,,,1,43.804008,-79.740559,-8876678.42345098,5435161.89644301
2634,17103009,3961,Gordon Randle Dr n/of Erintown Cir (N),,,,0,,,1,43.802639,-79.736524,-8876229.24930563,5434950.73925414
2635,17103010,3962,Gordon Randle Dr n/of Snaresbrook Cir (N),,,,0,,,1,43.800804,-79.733093,-8875847.31213272,5434667.71291992
2636,17103011,3963,Gordon Randle Dr n/of Countryside Dr,,,,0,,,1,43.799354,-79.731013,-8875615.76759187,5434444.07428093
2637,17103012,3964,Countryside Dr e/of Stanley Carberry Dr,,,,0,,,1,43.796168,-79.733984,-8875946.49779902,5433952.7052723
2638,17103013,3965,James Potter Rd s/of Semley St,,,,0,,,1,43.665933,-79.792724,-8882485.40468821,5413889.25296722
2639,17103014,3966,James Potter Rd s/of Richmead Rd,,,,0,,,1,43.667887,-79.795447,-8882788.52766165,5414189.95589761
2640,17103015,3967,James Potter Rd n/of Kirkbridge Crt,,,,0,,,1,43.670339,-79.798294,-8883105.45425193,5414567.3103742
2641,17103016,3968,James Potter Rd s/of Valleyway Dr,,,,0,,,1,43.672711,-79.800088,-8883305.16141842,5414932.36779275
2642,17103017,3969,James Potter Rd s/of Roundstone Dr,,,,0,,,1,43.674454,-79.802700,-8883595.92792837,5415200.62955301
2643,17103018,3970,James Potter Rd btwn Ashby Field Rd and Bovaird Dr,,,,0,,,1,43.669766,-79.822374,-8885786.02759024,5414479.12623895
2644,17103019,3971,James Potter Rd s/of Bovaird Dr,,,,0,,,1,43.670880,-79.824221,-8885991.63468973,5414650.57051367
2645,17103020,3972,Creditview Rd s/of Lagerfeld Dr,,,,0,,,1,43.672269,-79.826501,-8886245.44312874,5414864.34166566
2646,17103021,3973,Creditview Rd s/of Ganton Heights,,,,0,,,1,43.675651,-79.828606,-8886479.77065686,5415384.8620217
2647,17103022,3974,Mount Pleasant Village - Route 6 Stop,,,,0,place_MPVL,,1,43.675440,-79.822085,-8885753.8562574,5415352.38635732
2648,17103023,3975,Creditview Rd s/of Veterans Dr,,,,0,,,1,43.675499,-79.829001,-8886523.74185572,5415361.4672188
2649,17103024,3976,Creditview Rd n/of Lagerfeld Dr,,,,0,,,1,43.672636,-79.827561,-8886363.44178898,5414920.82486259
2650,17103025,3977,James Potter Rd at Bovaird Dr,,,,0,,,1,43.670690,-79.824507,-8886023.4720641,5414621.32934406
2651,17103026,3978,James Potter Rd btwn Bovaird Dr and Ashby Field Rd,,,,0,,,1,43.669596,-79.822587,-8885809.73864177,5414452.96356844
2652,17103027,3979,James Potter Rd n/of Ashby Field Rd,,,,0,,,1,43.668858,-79.819983,-8885519.86268775,5414339.38765792
2653,17103028,3980,James Potter Rd opp Roundstone Dr,,,,0,,,1,43.674420,-79.803366,-8883670.06670924,5415195.39660423
2654,17103029,3981,James Potter Rd n/of Valleyway Dr,,,,0,,,1,43.672812,-79.800734,-8883377.07380947,5414947.91229483
2655,17103030,3982,James Potter Rd opp Kirkbridge Crt,,,,0,,,1,43.670519,-79.798878,-8883170.46483456,5414595.01237056
2656,17103031,3983,James Potter Rd opp Richmead Rd,,,,0,,,1,43.668099,-79.796354,-8882889.49443979,5414222.58136917
2657,17103032,3984,James Potter Rd n/of Antibes Dr,,,,0,,,1,43.666229,-79.793587,-8882581.47340877,5413934.80406146
2658,18010802,3986,Financial Dr opp Shediac Rd,,,,0,,,1,43.633688,-79.776289,-8880655.86885703,5408928.45182229
2659,18010803,3987,Financial Dr opp Plentywood Dr,,,,0,,,1,43.634387,-79.777826,-8880826.96691438,5409035.962742
2660,18010804,3988,Financial Dr s/of Sacramento Rd,,,,0,,,1,43.635833,-79.779227,-8880982.92552098,5409258.37127486
2661,18010805,3989,Financial Dr s/of Tilsonburg Ave,,,,0,,,1,43.636895,-79.780646,-8881140.88787842,5409421.72036958
2662,18010806,3990,Financial Dr s/of Mastersview Dr,,,,0,,,1,43.637523,-79.783770,-8881488.64996765,5409518.31610787
2663,18010807,3991,Financial Dr at Mississauga Rd,,,,0,,,1,43.635672,-79.786468,-8881788.98995381,5409233.60768105
2664,18010808,3992,Financial Dr e/of Elysian Fields Cir,,,,0,,,1,43.633456,-79.792530,-8882463.808707,5408892.7689322
2665,18010809,3993,Financial Dr e/of Lower Thames Dr,,,,0,,,1,43.632931,-79.794342,-8882665.51962432,5408812.02152139
2666,18010811,3995,Lionhead Golf Club Rd e/of Lower Thames Dr,,,,0,,,1,43.635075,-79.797367,-8883002.26108397,5409141.78300862
2667,18010812,3996,Lionhead Golf Club Rd w/of Bushfield Cir (E),,,,0,,,1,43.636613,-79.793576,-8882580.24889437,5409378.34490472
2668,18010813,3997,Lionhead Golf Club Rd w/of Mississauga Rd,,,,0,,,1,43.637311,-79.790335,-8882219.46242471,5409485.70724258
2669,18010814,3998,Financial Dr e/of Mississauga Rd,,,,0,,,1,43.635657,-79.786068,-8881744.46215749,5409231.3005173
2670,18010815,3999,Financial Dr w/of Stonecrop Rd,,,,0,,,1,43.637031,-79.784474,-8881567.01888917,5409442.63910624
2671,18010816,4000,Financial Dr n/of Noble Oaks Rd,,,,0,,,1,43.637208,-79.781652,-8881252.87528615,5409469.86429766
2672,18010817,4113,Financial Dr n/of Wardsville Dr,,,,0,,,1,43.636171,-79.780047,-8881074.20750343,5409310.3596566
2673,18010818,4114,Sunnyvale Gate opp Pennyroyal Cres,,,,0,,,0,43.757314,-79.729430,-8875439.54883795,5427962.45418831
2674,18010819,4115,Sunnyvale Gate n/of Blue Diamond Dr,,,,0,,,0,43.756132,-79.727316,-8875204.21943441,5427780.28228111
2675,18010820,4116,Blue Diamond Dr e/of Village Lake Cir (E),,,,0,,,0,43.753497,-79.729480,-8875445.11481249,5427374.18442475
2676,18010821,4117,Blue Diamond Dr w/of Saffron Cir (W),,,,0,,,0,43.753219,-79.729492,-8875446.45064637,5427331.3409878
2677,18010822,4118,Sunnyvale Gate n/of Pennyroyal Cir (S),,,,0,,,0,43.756286,-79.727273,-8875199.43269631,5427804.01682657
2678,18010823,4119,Sunnyvale Gate s/of Bovaird Dr,,,,0,,,0,43.757726,-79.729631,-8875461.9240556,5428025.95319462
2679,18010824,4120,Hwy 7 at (EB) Vaughan Metropolitan Centre Station,,,,0,,,1,43.793234,-79.527869,-8853001.88095416,5433500.22478057
2680,18010827,4123,Hwy 7 at (WB) Vaughan Metropolitan Centre Station,,,,0,,,1,43.793486,-79.527994,-8853015.79589051,5433539.0872636
2681,18030502,4124,Darcel - Zum Steeles Stop,,,,0,,,1,43.733391,-79.634147,-8864832.69379669,5424276.09992858
2682,18030503,4125,Winston Churchill Blvd at Maple Lodge Farms,,,,0,,,0,43.614037,-79.806360,-8884003.35726467,5405906.50690906
2683,18030504,4126,Queen - Zum Bovaird Station Stop NB,,,,0,,,1,43.744174,-79.696358,-8871757.99063843,5425937.49671797
2684,18030505,4127,Queen - Zum Bovaird Station Stop SB,,,,0,,,1,43.742497,-79.694847,-8871589.78688784,5425679.09235068
2685,18043001,4129,Winston Churchill Blvd n/of Steeles Ave,,,,0,,,1,43.608244,-79.798382,-8883115.25036712,5405015.84367677
2686,18043002,4130,Templehill Rd e/of Naperton Dr,,,,0,,,1,43.750934,-79.779872,-8881054.72659254,5426979.20013461
2687,18043003,4131,Ross Dr n/of Templehill Rd,,,,0,,,1,43.750037,-79.781704,-8881258.66389967,5426840.96733443
2688,18043006,4134,Financial Dr btwn Coastline Dr & Seapines St,,,,0,,,1,43.629350,-79.766985,-8879620.15231469,5408261.26609146
2689,18043008,4136,Chinguacousy Wellness Centre,,,,0,,,1,43.749212,-79.741808,-8876817.46149498,5426713.83197253
2690,18043009,4137,Ashby Field Rd e/of Elbern Markell Dr,,,,0,,,0,43.668066,-79.819609,-8885478.22919819,5414217.50286839
2691,18090401,4138,Veterans Dr btwn Fann Dr & Sandalwood Pkwy,,,,0,,,1,43.683003,-79.843954,-8888188.30220155,5416516.50245935
2692,18090402,4139,Brampton Gateway Terminal Route 8 Stop,,,,0,place_GATE,,1,43.665139,-79.734572,-8876011.95365961,5413767.06634404
2693,18090403,4140,Morning Star - Zum Bovaird Stop SB,,,,0,,,1,43.709370,-79.650200,-8866619.7055824,5420576.12596086
2694,18090404,4141,Derry - Zum Bovaird Stop SB,,,,0,,,1,43.704337,-79.642563,-8865769.5586312,5419801.07683803
2695,18090405,4142,Derry - Zum Bovaird Stop NB,,,,0,,,0,43.704591,-79.642548,-8865767.88883885,5419840.18961965
2696,18090406,4143,Veterans Dr n/of Monument Tr,,,,0,,,1,43.686743,-79.849811,-8888840.30045913,5417092.22695554
2697,18090412,4149,Robert Parkinson Dr s/of Mayfield Rd,,,,0,,,1,43.702097,-79.859054,-8889869.22651253,5419456.15239542
2698,18090413,4150,Edenbrook Hill Dr opp Mincing Trail,,,,0,,,1,43.715369,-79.842031,-8887974.23482076,5421500.01779639
2699,18090414,4151,Edenbrook Hill Dr n/of Clockwork Dr,,,,0,,,1,43.714498,-79.840902,-8887848.55511566,5421365.87140237
2700,18090415,4152,Clockwork Dr btwn Edenbrook Hill and Chinguacousy,,,,0,,,0,43.713079,-79.842330,-8888007.5193485,5421147.32938617
2701,18090421,4158,Veterans Dr n/of Hogan Manor Dr,,,,0,,,1,43.687338,-79.851189,-8888993.69871745,5417183.8227986
2702,18090422,4159,Veterans Dr n/of Gambia Rd,,,,0,,,1,43.686230,-79.849257,-8888778.62946123,5417013.25513452
2703,18090423,4160,Sandalwood Pkwy w/of Creditview Rd,,,,0,,,1,43.688562,-79.836161,-8887320.7894098,5417372.25138994
2704,18090424,4161,Remembrance Rd e/of Creditview Rd,,,,0,,,1,43.698822,-79.848042,-8888643.37627992,5418951.87757656
2705,18090425,4162,Remembrance Rd w/of Thornbush Blvd,,,,0,,,1,43.700042,-79.846821,-8888507.45518166,5419139.72635082
2706,18090426,4163,Remembrance Rd w/of Lloyd Cres,,,,0,,,1,43.701530,-79.845279,-8888335.80052685,5419368.84543984
2707,18090427,4164,Remembrance Rd w/of Brisdale Dr,,,,0,,,1,43.703700,-79.843259,-8888110.93515546,5419702.98763826
2708,18090429,4166,Creditview Rd n/of Wanless Dr,,,,0,,,1,43.697014,-79.846342,-8888454.13314557,5418673.49888131
2709,18090430,4167,Remembrance Rd w/of Creditview Rd,,,,0,,,1,43.698252,-79.849032,-8888753.5825758,5418864.11347568
2710,18090431,4168,Robert Parkinson Dr n/of Wanless Dr,,,,0,,,1,43.694781,-79.848371,-8888680.00039239,5418329.69430114
2711,18090432,4169,Deerhurst Dr at 510 Deerhurst Dr,,,,0,,,0,43.749845,-79.678604,-8869781.62439889,5426811.37931192
2712,18090433,4170,Deerhurst Dr at 420 Deerhurst Dr,,,,0,,,0,43.748777,-79.674438,-8869317.86740024,5426646.79766913
2713,18090434,4171,Deerhurst Dr n/of Armthorpe Rd,,,,0,,,0,43.746730,-79.671287,-8868967.09968475,5426331.35772863
2714,18090435,4172,Deerhurst Dr s/of Wentworth Crt,,,,0,,,0,43.744487,-79.667927,-8868593.06619569,5425985.72683799
2715,18090436,4173,Deerhurst Dr at Intermodal Dr,,,,0,,,0,43.740518,-79.664565,-8868218.81006764,5425374.16293588
2716,18090438,4175,Goreway Dr s/of Intermodal Dr,,,,0,,,0,43.739358,-79.665878,-8868364.97255905,5425195.43183496
2717,18090439,4176,Deerhurst Dr n/of Intermodal Dr,,,,0,,,1,43.740976,-79.664504,-8868212.0195787,5425444.73185855
2718,18090440,4177,Deerhurst Dr at Wentworth Crt,,,,0,,,1,43.744559,-79.667765,-8868575.03243818,5425996.82134217
2719,18090441,4178,Deerhurst Dr opp Armthorpe Rd,,,,0,,,0,43.746498,-79.670664,-8868897.74764199,5426295.60752195
2720,18090442,4179,Deerhurst Dr at 419 Deerhurst Dr,,,,0,,,0,43.749214,-79.674754,-8869353.04435933,5426714.14017735
2721,18090443,4180,Deerhurst Dr at Goreway Dr,,,,0,,,0,43.749626,-79.679187,-8869846.52366202,5426777.63058963
2722,18090449,4186,Kingknoll Dr w/of McLaughlin Rd,,,,0,,,0,43.653486,-79.741177,-8876747.21889629,5411974.00194398
2723,18090450,4187,Kingknoll Dr e/of Windmill Blvd,,,,0,,,0,43.651834,-79.743097,-8876960.95231862,5411719.83441348
2724,18090451,4188,Kingknoll Dr n/of Derby Rd,,,,0,,,1,43.645376,-79.747114,-8877408.12271313,5410726.30953649
2725,18090452,4189,Mountainash Rd n/of Judson Gate,,,,0,,,0,43.776534,-79.752265,-8877981.52941021,5430925.17936554
2726,18090453,4190,Mountainash Rd s/of Welland Rd,,,,0,,,1,43.777730,-79.753885,-8878161.86698529,5431109.57187995
2727,18090454,4191,Countryside Dr opp Frobischer Dr,,,,0,,,1,43.776842,-79.758370,-8878661.1349015,5430972.66471063
2728,18090455,7223,Smart VMC Terminal - Route 501 Zum Queen WB,,,,0,place_SCBT,,1,43.797423,-79.527645,-8852976.94538822,5434146.25773354
2729,18090456,4193,Heritage Rd at Amazon Fulfillment Centre YYZ4,,,,0,,,1,43.617782,-79.787268,-8881878.04554645,5406482.33952149
2730,18090457,4194,Malton GO Station - Route 505 Stop,,,,0,place_MLGO,,1,43.705316,-79.638298,-8865294.78100297,5419951.83134495
2731,18090458,4195,Sandalwood Pkwy e/of Robert Parkinson Dr,,,,0,,,1,43.686991,-79.837661,-8887487.76864599,5417130.40460827
2732,18090459,4196,Sandalwood Pkwy w/of Robert Parkinson Dr,,,,0,,,1,43.686553,-79.838394,-8887569.36583274,5417062.9780542
2733,18090460,4197,Mavis Rd at Rollingwood walkway,,,,0,,,1,43.641440,-79.743217,-8876974.31065751,5410120.83174074
2734,18102902,4199,Highway 7 w/of Gibraltar Rd,,,,0,,,1,43.768313,-79.641639,-8865666.69942171,5429657.81188044
2735,18102903,4200,Highway 7 e/of New Huntington Rd,,,,0,,,1,43.768719,-79.641243,-8865622.61690336,5429720.39764637
2736,19010701,4201,Elbern Markell Dr n/of Waterwide Cres (N),,,,0,,,1,43.666887,-79.818168,-8885317.81781196,5414036.06371749
2737,19030401,4202,Bovaird Dr w/of Elbern Markell Dr,,,,0,,,0,43.668788,-79.827396,-8886345.074073,5414328.61494759
2738,19030402,4215,McLaughlin Rd btwn Horwood Dr & Queen St,,,,0,,,1,43.676970,-79.771969,-8880174.9686568,5415587.87599042
2739,19090300,4229,Veterans Dr s/of Merrybrook Tr,,,,0,,,1,43.687981,-79.851966,-8889080.19396179,5417282.80890762
2740,19090302,4231,Veterans Dr at O'Connor Cres (S),,,,0,,,0,43.693054,-79.859679,-8889938.80119428,5418063.80495687
2741,19090303,4232,Veterans Dr opp Goderich Dr,,,,0,,,1,43.694486,-79.861435,-8890134.27822011,5418284.2754864
2742,19090304,4233,Veterans Dr s/of Goderich Dr,,,,0,,,1,43.694326,-79.861498,-8890141.29134803,5418259.64164643
2743,19090305,4234,Veterans Dr at Benhurst Cres (N),,,,0,,,1,43.692640,-79.859332,-8889900.17333097,5418000.06655293
2744,19090306,4235,Veterans Dr s/of Wanless Dr,,,,0,,,1,43.688642,-79.853559,-8889257.52591062,5417384.56711802
2745,19090307,4236,Robert Parkinson Dr n/of Guildhouse Dr,,,,0,,,0,43.697905,-79.853027,-8889198.30394152,5418810.68556318
2746,19090308,4237,Robert Parkinson Dr s/of Kilkarrin Rd,,,,0,,,1,43.699287,-79.854946,-8889411.92604436,5419023.47522415
2747,19090309,4238,Mount Pleasant Village - Route 27 / 28 Stop,,,,0,place_MPVL,,1,43.675564,-79.821579,-8885697.52859506,5415371.47156805
2748,19090310,4239,Remembrance Rd e/of Bucksaw St,,,,0,,,1,43.705389,-79.841999,-8887970.67259706,5419963.0725866
2749,19090311,4240,Remembrance Rd w/of Cohoe St,,,,0,,,1,43.706728,-79.840969,-8887856.01352154,5420169.26710496
2750,19090314,4243,Sandalwood Loop - Route 28 / 81 Stop,,,,0,place_SWLP,,1,43.720653,-79.809058,-8884303.69725083,5422313.87078366
2751,19090317,4246,Remembrance Rd w/of Hawtrey Rd,,,,0,,,1,43.707290,-79.840648,-8887820.27996499,5420255.81165823
2752,19090318,4247,Remembrance Rd e/of Brisdale Rd,,,,0,,,1,43.704143,-79.843172,-8888101.25035976,5419771.20340779
2753,19090319,4248,Remembrance Rd w/of Antoine St,,,,0,,,1,43.702082,-79.844985,-8888303.07259656,5419453.84267697
2754,19090320,4249,Remembrance Rd e/of Quasar St,,,,0,,,1,43.700038,-79.847091,-8888537.51144418,5419139.11044696
2755,19090321,5003,Kennedy Rd s/of Abbotside Way,,,,0,,,1,43.751182,-79.822209,-8885767.65987426,5427017.41871028
2756,19090322,5004,Kennedy Rd s/of Larson Peak Rd,,,,0,,,1,43.754419,-79.823974,-8885964.13877551,5427516.27811151
2757,19090323,5005,Kennedy Rd s/of Dougall Ave,,,,0,,,1,43.755890,-79.826012,-8886191.00789774,5427742.98526167
2758,19090324,5006,Kennedy Rd s/of Twistleston St,,,,0,,,1,43.757506,-79.830124,-8886648.75364388,5427992.04590384
2759,19090325,5007,Kennedy Rd n/of Learmont Ave,,,,0,,,1,43.758608,-79.833891,-8887068.0941657,5428161.89185764
2760,19090326,5008,Kennedy Rd n/of Stowmarket St,,,,0,,,1,43.757293,-79.830695,-8886712.31707312,5427959.21760018
2761,19090327,5009,Kennedy Rd n/of Dougall Ave,,,,0,,,1,43.755839,-79.826717,-8886269.48813875,5427735.12516524
2762,19090328,5010,Kennedy Rd s/of Larson Peak Rd,,,,0,,,1,43.754214,-79.824086,-8885976.60655847,5427484.68442356
2763,19090329,5011,Kennedy Rd opp Abbotside Way,,,,0,,,1,43.751522,-79.822478,-8885797.60481728,5427069.81540205
2764,19090330,5012,Kennedy Rd n/of Snellview Blvd,,,,0,,,1,43.745558,-79.817267,-8885217.51895075,5426150.75896468
2765,19090331,5013,Kennedy Rd n/of Mayfield Rd,,,,0,,,1,43.743885,-79.814976,-8884962.48599734,5425892.96497803
2766,19090332,4250,Creditview Rd n/of Veterans Dr,,,,0,,,0,43.676229,-79.829153,-8886540.66241832,5415473.8243791
2767,19090337,4255,Torbram Rd at Father Tobin Rd,,,,0,,,1,43.770881,-79.756004,-8878397.75298629,5430053.68171225
2768,19090338,4256,The Gore Rd s/of Mayfield Rd,,,,0,,,0,43.819109,-79.726834,-8875150.56343984,5437491.42484058
2769,19090339,4257,Mississauga Rd s/of Royal West Dr,,,,0,,,1,43.662160,-79.822665,-8885818.42156206,5413308.65008201
2770,19102800,4258,Castlemore Rd e/of McVean Dr,,,,0,,,0,43.782915,-79.700105,-8872175.10477043,5431909.00850677
2771,20030200,4259,Van Kirk Dr n/of Whitepoppy Dr,,,,0,,,1,43.724242,-79.829727,-8886604.55980604,5422866.69717739
2772,20030201,4260,Van Kirk Dr n/of Bramtrail Gate,,,,0,,,1,43.720884,-79.824985,-8886076.6827807,5422349.45153543
2773,20030202,4261,Father Tobin Rd e/of Fairservice Dr,,,,0,,,1,43.758268,-79.770457,-8880006.65358672,5428109.48896109
2774,20090800,4262,Williams Pkwy w/of Edvac Dr,,,,0,,,1,43.760332,-79.700999,-8872274.6243952,5428427.60995148
2775,20090801,4263,Clark Blvd e/of Dixie Rd,,,,0,,,1,43.711093,-79.722411,-8874658.19733207,5420841.47165928
2776,20090803,4265,Veterans Dr opp Remembrance Rd,,,,0,,,1,43.690206,-79.856078,-8889537.93970793,5417625.34290167
2777,20110200,4266,The Gore Rd n/of Alovera St,,,,0,,,1,43.813638,-79.719612,-8874346.61407734,5436647.38289557
2778,21062800,4267,James Potter Rd n/of Beechmont Dr,,,,0,,,1,43.661226,-79.783149,-8881419.52056387,5413164.92841859
2779,21062801,4268,Queen St w/of Highway 50,,,,0,place_QU50-W,,1,43.767014,-79.650317,-8866632.72996282,5429457.57111383
2780,21062802,4269,Mountainash Rd n/of Father Tobin Rd,,,,0,,,1,43.775407,-79.750734,-8877811.09926981,5430751.42825582
2781,21062803,4270,Mountainash Rd s/of Father Tobin Rd,,,,0,,,1,43.774891,-79.750240,-8877756.10744135,5430671.87693289
2782,21062804,4271,Remembrance Rd w/of McLaughlin Rd,,,,0,,,1,43.717911,-79.827937,-8886405.29791752,5421891.53311761
2783,21090600,4272,Veterans Dr n/of Nightjar Dr,,,,0,,,1,43.691222,-79.857659,-8889713.93582288,5417781.75815597
